"","country","ccode","year","month","dates","elecViolence1","l.elecViolence1","elecViolence2","l.elecViolence2","regimetenure","pcgdp","growth","logIMR","lnpop2","logpredict","SPI","lexconst","lpolity2","lpolcomp","tae1","nvio1","tae2","nvio2","political_violence","gov_democracy","gov_interim","logtenure","dem_duration","regav_dem","regav_pcgdp","regav_IMR","regav_growth","gdpdiff","del_reggdp","del_regten","del_regdem","growthdiff","del_reggrow"
"581","Poland",290,1990,12,"12/9/1990","peace",0,"peace",0,56,1625.839966,0.919275582,2.714694738,111.2359314,0.008563105,0.411661785,4,5,9,2,2,2,2,-0.360058278,1,0,4.718498707,0.91629076,2.190617605,16334.34961,7.562493485,1.096456235,0.099535026,-0.201579362,-0.781712413,-0.055861037,0.838406086,0.090856969
"582","Denmark",390,1990,12,"12/12/1990","peace",0,"peace",0,100,26922.43945,1.228308201,1.987874389,73.02050018,0.001559907,-0.168721193,7,10,10,8,0,8,0,-0.360058278,1,0,4.615120411,4.509943485,2.190617605,16334.34961,7.562493485,1.096456235,1.648096204,-0.201579362,-0.781712413,-0.055861037,1.120438695,0.090856969
"583","Haiti",41,1990,12,"12/16/1990","vio",1,"peace",1,10,139.6909943,1.247207642,4.615120411,77.04547882,0.054482382,-0.542881136,1,-6,2,1,3,1,3,-0.217050403,0,1,2.397895336,0,2.013692763,4066.335449,7.562490748,1.040789159,0.034353044,0.01686202,0.020003131,0.092004307,1.198328853,0.001891014
"584","Haiti",41,1990,12,"12/16/1990","vio",1,"peace",0,10,139.6909943,1.247207642,4.615120411,77.04547882,0.054482382,-0.542881136,1,-6,2,1,3,1,3,-0.217050403,0,1,2.397895336,0,2.013692763,4066.335449,7.562490748,1.040789159,0.034353044,0.01686202,0.020003131,0.092004307,1.198328853,0.001891014
"585","Guatemala",90,1991,1,"1/6/1991","vio",1,"vio",1,31,952.651001,1.194519758,4.048300743,83.1661911,0.022029378,0.98825245,3,3,7,1,6,1,1,0.118209638,0,0,4.127134323,0,1.971458184,4217.459473,7.810433413,1.087024947,0.21720612,0.06932313,0.082185581,0.077260509,1.098639607,0.050836246
"586","Portugal",235,1991,1,"1/13/1991","peace",0,"peace",0,59,9010.200195,1.134638786,2.360854149,84.73310852,0.00253217,-1.151862057,7,10,10,9,0,9,0,-0.360058278,1,0,4.094344616,2.740839958,2.307849538,17613.31055,7.578756178,1.007411511,0.512520313,-0.290691525,-0.589534104,-0.194033936,1.126004577,-0.121449456
"587","Haiti",41,1991,1,"1/20/1991","vio",1,"peace",0,11,123.0019989,0.880529225,4.589040756,77.41812134,0.025933987,-0.721849399,6,7,7,1,4,2,3,-0.32005468,0,1,2.484906673,0,1.971458184,4217.459473,7.810433413,1.087024947,0.029164953,0.06932313,0.082185581,0.077260509,0.810035884,0.050836246
"588","Panama",95,1991,1,"1/27/1991","peace",0,"peace",0,13,2450.199951,1.076405287,3.222867966,61.00844955,0.004107454,-0.615503409,6,8,9,3,1,5,0,-0.353966177,1,0,2.639057398,0.733969152,1.971458184,4217.459473,7.810433413,1.087024947,0.580965877,0.06932313,0.082185581,0.077260509,0.99023062,0.050836246
"589","Bangladesh",771,1991,2,"2/27/1991","vio",1,"peace",1,3,331.7290039,1.006783128,4.562262535,134.276001,0.010550131,0.164556296,2,-5,2,1,3,1,3,-0.006699391,1,0,1.386294365,0.15415068,1.068469599,3168.584717,7.772075293,1.047935356,0.104693115,-0.052848436,-0.234596848,-0.067401364,0.960730195,-0.008310435
"590","El Salvador",92,1991,3,"3/10/1991","vio",1,"peace",0,22,998.3079834,1.091694832,3.77963376,73.90485382,0.003288592,0.621041598,5,6,7,1,6,4,3,0.840422392,1,0,3.135494232,1.011600971,2.055596596,4311.785156,7.799910766,1.08351434,0.228543386,0.118350804,0.270575762,0.210980639,0.991117001,0.02745677
"591","Finland",375,1991,3,"3/17/1991","peace",0,"peace",0,115,22009.09961,0.925706983,1.667706847,72.5771637,0.001192206,-1.910662902,7,10,10,8,0,8,0,-0.360058278,1,0,4.753590107,3.853687525,2.336529872,17613.31055,7.578756178,1.007411511,1.457146287,-0.233073324,-0.371771038,-0.110593468,0.893733323,-0.116925627
"592","Albania",339,1991,3,"3/31/1991","vio",0,"vio",0,72,410.3200073,0.610903442,3.517497778,65.60124969,0.003023272,-1.559608143,3,1,6,4,0,4,0,-0.360058278,0,0,4.290459633,0,2.336529872,17613.31055,7.578756178,1.007411511,0.023165548,-0.233073324,-0.371771038,-0.110593468,0.614778101,-0.116925627
"593","Albania",339,1991,4,"4/7/1991","vio",1,"vio",1,73,410.3200073,0.610903442,3.517497778,65.60124969,0.003289091,-1.235499627,3,1,6,1,1,1,1,-0.360058278,0,0,4.304065228,0,2.349375101,17644.98242,7.603771004,1.007334486,0.023123968,-0.270531803,-0.413364589,-0.156804219,0.61482507,-0.119758435
"594","Nepal",790,1991,5,"5/12/1991","peace",1,"peace",0,4,221.5149994,1.066057444,4.534747601,97.63405609,0.00836722,-0.305981904,6,5,5,1,2,3,0,-0.357224494,0,0,2.079441547,0,1.033406193,3066.037354,7.791920826,1.049147943,0.072218955,-0.012698895,-0.167326048,-0.047056682,1.016129613,-0.005417554
"595","Nepal",790,1991,5,"5/12/1991","peace",1,"peace",0,4,221.5149994,1.066057444,4.534747601,97.63405609,0.00836722,-0.305981904,6,5,5,1,2,3,0,-0.357224494,1,0,2.079441547,0,1.033406193,3066.037354,7.791920826,1.049147943,0.072218955,-0.012698895,-0.167326048,-0.047056682,1.016129613,-0.005417554
"596","Cyprus",352,1991,5,"5/19/1991","peace",0,"peace",0,40,10400.2998,1.0051862,2.272125959,40.8330307,0.001317415,-2.108705316,7,10,10,6,1,7,1,-0.360058278,0,0,3.713572025,0,2.297723832,17157.69727,7.589573909,1.006009401,0.606949687,-0.207776561,-0.262396783,-0.035340775,0.999181688,-0.115951464
"597","India",750,1991,5,"5/20/1991","vio",1,"peace",1,7,318.0119934,0.825132847,4.455509186,187.7207489,0.002931866,0.485595764,7,8,7,1,2,1,1,8.692220688,1,0,2.079441547,3.801091433,1.033406193,3066.037354,7.791920826,1.049147943,0.103750847,-0.012698895,-0.167326048,-0.047056682,0.786765754,-0.005417554
"598","Argentina",160,1991,8,"8/11/1991","peace",0,"peace",0,26,6233.390137,1.323532939,3.161246777,108.3082428,0.000552648,0.127547183,5,7,9,2,2,5,0,-0.357012212,1,0,3.295836926,2.178532362,2.105348137,4311.785156,7.799910766,1.08351434,1.445663452,0.083309457,0.06253998,0.034301281,1.221518636,0.037194781
"599","Mexico",70,1991,8,"8/18/1991","peace",1,"peace",0,33,4031.22998,1.17763412,3.566711903,129.0774994,0.000436877,0.238057212,4,0,7,1,1,7,0,-0.350110441,0,0,3.526360512,0,2.105348137,4311.785156,7.799910766,1.08351434,0.910982311,0.083309457,0.06253998,0.034301281,1.086867571,0.037194781
"600","Singapore",830,1991,8,"8/31/1991","peace",0,"peace",0,10,14504.25977,1.136154413,1.704748034,64.63043213,0.000214282,-0.262019821,3,-2,2,5,0,5,0,-0.360058278,0,0,2.397895336,0,1.022523737,3053.417725,7.780147373,1.046170635,4.750283241,-0.009009177,-0.183983237,-0.068169177,1.086041331,-0.005621415
"601","Sweden",380,1991,9,"9/15/1991","peace",0,"peace",0,67,31082.06055,1.043229461,1.704748034,82.11217499,0.002277567,-0.133574035,7,10,10,6,0,6,0,-0.357012212,1,0,4.219507694,4.299550533,2.123388977,15621.89844,7.467019676,1.006038514,1.989208937,-0.241210029,-0.674649954,-0.180026457,1.03677845,-0.109272599
"602","Mauritius",590,1991,9,"9/15/1991","peace",0,"peace",0,112,2794,1.17960465,2.933856726,48.71171951,0.002224207,0.26883499,7,10,10,4,1,4,1,-0.360058278,1,0,4.727387905,3.202068806,0.076215048,978.2782593,7.120639942,0.987995347,2.843393326,-0.006693515,-0.307311565,0.020091366,1.10155797,-0.076058447
"603","Portugal",235,1991,10,"10/6/1991","peace",0,"peace",0,68,9010.200195,1.134638786,2.360854149,84.73310852,0.003429836,-0.242708235,7,10,10,10,0,10,0,-0.360058278,1,0,4.234106541,2.788092852,2.124130333,15538.30176,7.509360736,0.999509486,0.580963075,-0.322616994,-0.597450435,-0.103052653,1.13490665,-0.115634441
"604","Bulgaria",355,1991,10,"10/13/1991","peace",0,"peace",0,11,224.0829926,0.098873518,2.933856726,82.37606812,0.017650215,0.340754202,7,8,7,4,0,4,0,-0.360058278,1,0,2.484906673,0.773189902,2.124130333,15538.30176,7.509360736,0.999509486,0.042572256,-0.322616994,-0.597450435,-0.103052653,0.619638443,-0.115634441
"605","Switzerland",225,1991,10,"10/20/1991","peace",0,"peace",0,10,38558.76953,0.999211967,1.85629797,77.72146606,0.001630806,-1.113147996,7,10,10,5,0,5,0,-0.357012212,1,0,2.397895336,4.97039175,2.124130333,15538.30176,7.509360736,0.999509486,2.487775564,-0.322616994,-0.597450435,-0.103052653,1.00038147,-0.115634441
"606","Turkey",640,1991,10,"10/20/1991","peace",1,"peace",1,5,3804.23999,0.986308157,3.97217679,119.1668701,0.004023751,-0.155575735,7,9,9,1,5,1,3,1.395969748,1,0,1.791759491,2.187922239,0.331334655,5889.270508,7.8236013,0.965769454,0.625914574,-0.056544576,0.065374218,0.008274776,1.021698952,-0.134067446
"607","Colombia",100,1991,10,"10/27/1991","vio",1,"peace",0,15,1673.890015,1.012557983,3.33932209,108.7791138,0.001453865,0.234974167,6,8,9,1,7,10,0,2.031318188,1,0,2.77258873,3.53854084,2.108991794,4311.785156,7.799910766,1.08351434,0.384543717,0.072331406,0.067416079,0.071108609,0.934516311,0.035393897
"608","Poland",290,1991,10,"10/27/1991","peace",0,"peace",0,11,2101.350098,1.292470455,2.687847376,111.293808,0.006954944,-0.895920008,4,5,9,3,2,3,2,-0.357012212,1,0,2.484906673,1.203972816,2.124130333,15538.30176,7.509360736,0.999509486,0.1352368,-0.322616994,-0.597450435,-0.103052653,1.293104768,-0.115634441
"609","Zambia",551,1991,10,"10/31/1991","peace",0,"peace",0,326,446.7780151,0.876461506,4.727387905,80.92407227,0.018860085,0.046563173,1,-9,1,3,1,4,1,-0.292659849,1,0,5.789960384,0,0.079087675,978.2782593,7.120639942,0.987995347,0.456698269,-0.028998502,-0.38155666,0.02178202,0.887110949,-0.080140032
